id_venta;id_cliente;codigo_producto;producto;vendedor;fecha;cantidad; precio_venta_unitario ;descuento; total_neto ; utilidad ;forma_pago
VEN02418;CLI050;10008;ABRAZADERA TITAN 1A19/16 40-20;Milena Restrepo;21/12/2025;10;2000;2000;18000;6000;Transferencia
VEN02419;CLI165;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Carlos Mario Hoyos;11/02/2026;3;2000;600;5400;1800;Transferencia
VEN02420;CLI231;10052;ALAMBRE CENTELSA N 12 VERDE;Carlos Mario Hoyos;30/01/2026;1;2000;0;2000;800;Transferencia
VEN02421;CLI163;10048;ALAMBRE CENTELSA N 12 AZUL;Carlos Mario Hoyos;23/01/2025;5;2000;0;10000;4000;Tarjeta
VEN02422;CLI118;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Diana Tobón;26/09/2025;3;10800;0;32400;28800;Transferencia
VEN02423;CLI037;11941;AGUA STOP AHORRADOR PLASTIG;Diana Tobón;27/02/2026;2;2000;200;3800;1400;Efectivo
VEN02424;CLI274;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;3/08/2025;3;2000;0;6000;2400;Efectivo
VEN02425;CLI166;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Diana Tobón;1/11/2025;10;10800;0;108000;96000;Transferencia
VEN02426;CLI101;10001;ABRAZADERA 1/2 ECONOMICA;Carlos Mario Hoyos;12/03/2026;1;2000;0;2000;800;Efectivo
VEN02427;CLI289;10006;ABRAZADERA TITAN 3/4A1 40-12;Andrés Cardona;10/02/2026;5;2000;0;10000;4000;Efectivo
VEN02428;CLI017;12595;ADAPTADOR DE 1 EMT;Milena Restrepo;7/08/2025;3;2000;0;6000;2400;Efectivo
VEN02429;CLI225;12242;ACOPLE SAMURAY PREMIER AMARILLO;Andrés Cardona;1/05/2026;5;2000;0;10000;4000;Transferencia
VEN02430;CLI232;10986;AGUA STOP ARGOLLA GERFOR 581140;Diana Tobón;31/12/2025;1;2000;0;2000;800;Efectivo
VEN02431;CLI176;12597;ADAPTADOR DE 3/4 EMT;Diana Tobón;3/03/2026;10;2000;0;20000;8000;Efectivo
VEN02432;CLI196;10061;ALICATE 6 NARANJA DSF-6049;Andrés Cardona;3/07/2025;3;2000;0;6000;2400;Efectivo
VEN02433;CLI050;10058;ALAMBRE CENTELSA N 14 VERDE;Andrés Cardona;18/04/2026;5;2000;0;10000;4000;Efectivo
VEN02434;CLI255;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;9/04/2026;5;2000;0;10000;4000;Efectivo
VEN02435;CLI012;10022;ACOPLE SANITARIO CARDENAS LARGO;Carlos Mario Hoyos;28/12/2025;3;2000;300;5700;2100;Transferencia
VEN02436;CLI096;12595;ADAPTADOR DE 1 EMT;Milena Restrepo;7/04/2026;3;2000;0;6000;2400;Transferencia
VEN02437;CLI255;10016;ACEITE USA1 X 30 CC;Milena Restrepo;16/02/2026;5;2000;0;10000;4000;Tarjeta
VEN02438;CLI101;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Andrés Cardona;18/12/2025;1;10800;0;10800;9600;Transferencia
VEN02439;CLI036;10022;ACOPLE SANITARIO CARDENAS LARGO;Carlos Mario Hoyos;24/08/2025;5;2000;0;10000;4000;Tarjeta
VEN02440;CLI268;10041;ALAMBRE CENTELSA N 10 AMARILLO;Andrés Cardona;9/01/2025;2;2000;0;4000;1600;Tarjeta
VEN02441;CLI251;10061;ALICATE 6 NARANJA DSF-6049;Diana Tobón;10/04/2025;5;2000;0;10000;4000;Transferencia
VEN02442;CLI148;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Diana Tobón;24/02/2025;5;2000;0;10000;4000;Efectivo
VEN02443;CLI206;10043;ALAMBRE CENTELSA N 10 BLANCO;Diana Tobón;21/07/2025;5;2000;0;10000;4000;Efectivo
VEN02444;CLI176;10025;ACRONAL  DE 1/4;Carlos Mario Hoyos;22/04/2026;2;2000;0;4000;1600;Tarjeta
VEN02445;CLI158;12177;AGUJAS PISTOLA PINTAR;Milena Restrepo;9/01/2026;5;2000;0;10000;4000;Efectivo
VEN02446;CLI007;10060;ALICATE  BICOLOR N 8;Carlos Mario Hoyos;16/02/2025;3;2000;0;6000;2400;Tarjeta
VEN02447;CLI177;10021;ACOPLE LAVAMANOS GRIPLAS;Carlos Mario Hoyos;4/04/2026;10;2000;0;20000;8000;Transferencia
VEN02448;CLI238;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Milena Restrepo;8/12/2025;2;2000;200;3800;1400;Tarjeta
VEN02449;CLI003;11830;ALQUITRAN POR KILO;Carlos Mario Hoyos;11/06/2025;5;2000;0;10000;4000;Tarjeta
VEN02450;CLI161;11941;AGUA STOP AHORRADOR PLASTIG;Milena Restrepo;11/08/2025;1;2000;0;2000;800;Tarjeta
VEN02451;CLI082;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;7/02/2026;5;2000;0;10000;4000;Transferencia
VEN02452;CLI127;10047;ALAMBRE CENTELSA N 12 AMARILLO;Carlos Mario Hoyos;27/11/2025;5;2000;0;10000;4000;Transferencia
VEN02453;CLI187;10034;ALAMBRE PUA C16 X 400MT CORSAN;Carlos Mario Hoyos;15/12/2025;2;2000;0;4000;1600;Transferencia
VEN02454;CLI163;11071;ACOPLE LAVAMANOS GRIVAL LARGO 60;Andrés Cardona;12/04/2025;2;2000;0;4000;1600;Tarjeta
VEN02455;CLI258;10061;ALICATE 6 NARANJA DSF-6049;Milena Restrepo;26/01/2026;1;2000;0;2000;800;Efectivo
VEN02456;CLI024;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;9/12/2025;1;2000;0;2000;800;Tarjeta
VEN02457;CLI030;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Diana Tobón;16/01/2025;1;2000;0;2000;800;Tarjeta
VEN02458;CLI104;10006;ABRAZADERA TITAN 3/4A1 40-12;Carlos Mario Hoyos;1/02/2026;1;2000;100;1900;700;Transferencia
VEN02459;CLI203;10053;ALAMBRE CENTELSA N 14 AMARILLO;Diana Tobón;22/08/2025;5;2000;0;10000;4000;Transferencia
VEN02460;CLI134;10008;ABRAZADERA TITAN 1A19/16 40-20;Milena Restrepo;11/04/2026;5;2000;0;10000;4000;Efectivo
VEN02461;CLI223;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;4/09/2025;1;2000;0;2000;800;Transferencia
VEN02462;CLI168;12187;ACOPLE RAPIDO PISTOLA PINTAR;Milena Restrepo;19/10/2025;5;2000;500;9500;3500;Transferencia
VEN02463;CLI185;12240;ACOPLE PASTA SAMURAY ECONOMICO;Carlos Mario Hoyos;6/07/2025;10;2000;0;20000;8000;Efectivo
VEN02464;CLI008;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Andrés Cardona;18/11/2025;10;2000;0;20000;8000;Transferencia
VEN02465;CLI142;10024;ACOPLE SANITARIO GRIPLAS;Carlos Mario Hoyos;3/09/2025;10;2000;0;20000;8000;Transferencia
VEN02466;CLI161;11702;"ADAPTADOR MACHO DE 1"" LEO";Carlos Mario Hoyos;28/01/2025;10;2000;0;20000;8000;Efectivo
VEN02467;CLI049;10986;AGUA STOP ARGOLLA GERFOR 581140;Milena Restrepo;8/10/2025;1;2000;0;2000;800;Tarjeta
VEN02468;CLI089;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Carlos Mario Hoyos;15/04/2025;5;2000;0;10000;4000;Tarjeta
VEN02469;CLI088;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Andrés Cardona;11/03/2026;5;2000;0;10000;4000;Transferencia
VEN02470;CLI230;10049;ALAMBRE CENTELSA N 12 BLANCO;Carlos Mario Hoyos;6/08/2025;5;2000;1000;9000;3000;Efectivo
VEN02471;CLI239;10040;ALAMBRE CENTELSA N  8 VERDE;Carlos Mario Hoyos;18/12/2025;5;2000;0;10000;4000;Transferencia
VEN02472;CLI216;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Milena Restrepo;22/12/2025;2;2000;200;3800;1400;Tarjeta
VEN02473;CLI272;10084;AGUAMONIACO  FRASCO X 480;Carlos Mario Hoyos;4/08/2025;5;3800;0;19000;13000;Efectivo
VEN02474;CLI287;10042;ALAMBRE CENTELSA N 10 AZUL;Milena Restrepo;9/11/2025;3;2000;0;6000;2400;Tarjeta
VEN02475;CLI032;12177;AGUJAS PISTOLA PINTAR;Diana Tobón;19/12/2025;1;2000;200;1800;600;Transferencia
VEN02476;CLI238;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Andrés Cardona;24/09/2025;1;2000;0;2000;800;Transferencia
VEN02477;CLI175;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Carlos Mario Hoyos;23/04/2025;5;2000;0;10000;4000;Efectivo
VEN02478;CLI088;10057;ALAMBRE CENTELSA N 14 ROJO;Andrés Cardona;5/01/2026;10;2000;0;20000;8000;Efectivo
VEN02479;CLI212;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Andrés Cardona;8/02/2026;10;2000;0;20000;8000;Transferencia
VEN02480;CLI220;10040;ALAMBRE CENTELSA N  8 VERDE;Diana Tobón;5/10/2025;3;2000;0;6000;2400;Efectivo
VEN02481;CLI213;10002;ABRAZADERA TITAN 5/16-15/32 10-00;Diana Tobón;25/09/2025;5;2000;0;10000;4000;Transferencia
VEN02482;CLI063;10042;ALAMBRE CENTELSA N 10 AZUL;Milena Restrepo;1/10/2025;1;2000;0;2000;800;Efectivo
VEN02483;CLI188;12242;ACOPLE SAMURAY PREMIER AMARILLO;Diana Tobón;6/07/2025;2;2000;0;4000;1600;Transferencia
VEN02484;CLI287;10057;ALAMBRE CENTELSA N 14 ROJO;Diana Tobón;5/05/2026;2;2000;200;3800;1400;Transferencia
VEN02485;CLI172;10043;ALAMBRE CENTELSA N 10 BLANCO;Milena Restrepo;20/04/2025;10;2000;0;20000;8000;Tarjeta
VEN02486;CLI090;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Carlos Mario Hoyos;22/04/2025;2;2000;0;4000;1600;Transferencia
VEN02487;CLI141;10062;ALICATE 8 NARANJA DSF-6050;Milena Restrepo;13/08/2025;3;2000;0;6000;2400;Tarjeta
VEN02488;CLI024;11941;AGUA STOP AHORRADOR PLASTIG;Carlos Mario Hoyos;24/08/2025;2;2000;0;4000;1600;Tarjeta
VEN02489;CLI158;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Andrés Cardona;8/04/2026;3;2000;0;6000;2400;Tarjeta
VEN02490;CLI207;10031;ALAMBRE PUA C 14 X 500MT;Milena Restrepo;15/09/2025;5;2000;500;9500;3500;Tarjeta
VEN02491;CLI285;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Milena Restrepo;26/01/2026;2;2000;0;4000;1600;Efectivo
VEN02492;CLI251;10044;ALAMBRE CENTELSA N 10 NEGRO;Andrés Cardona;30/08/2025;10;2000;2000;18000;6000;Efectivo
VEN02493;CLI021;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Andrés Cardona;12/02/2025;5;2000;500;9500;3500;Tarjeta
VEN02494;CLI252;10054;ALAMBRE CENTELSA N 14 AZUL;Milena Restrepo;22/08/2025;10;2000;0;20000;8000;Tarjeta
VEN02495;CLI102;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Diana Tobón;30/11/2025;2;10800;0;21600;19200;Efectivo
VEN02496;CLI290;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Carlos Mario Hoyos;18/12/2025;5;2000;0;10000;4000;Transferencia
VEN02497;CLI044;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Andrés Cardona;11/07/2025;10;2000;0;20000;8000;Efectivo
VEN02498;CLI152;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Carlos Mario Hoyos;11/03/2025;3;2000;300;5700;2100;Efectivo
VEN02499;CLI184;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Andrés Cardona;11/05/2026;5;2000;0;10000;4000;Tarjeta
VEN02500;CLI264;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Andrés Cardona;16/09/2025;1;2000;0;2000;800;Tarjeta
VEN02501;CLI104;11942;AGUA STOP CAUCHO GRIPLAS;Andrés Cardona;13/01/2025;2;2000;200;3800;1400;Tarjeta
VEN02502;CLI181;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Andrés Cardona;18/01/2026;2;2000;0;4000;1600;Efectivo
VEN02503;CLI194;10050;ALAMBRE CENTELSA N 12 NEGRO;Diana Tobón;18/09/2025;3;2000;0;6000;2400;Transferencia
VEN02504;CLI117;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Diana Tobón;17/04/2025;10;2000;0;20000;8000;Tarjeta
VEN02505;CLI191;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Andrés Cardona;4/04/2025;5;2000;500;9500;3500;Efectivo
VEN02506;CLI229;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;28/05/2025;5;2000;0;10000;4000;Tarjeta
VEN02507;CLI045;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Milena Restrepo;3/07/2025;10;2000;1000;19000;7000;Transferencia
VEN02508;CLI095;12596;ADAPTADOR DE 1/2 EMT;Milena Restrepo;30/01/2026;3;2000;0;6000;2400;Tarjeta
VEN02509;CLI157;11060;AGUA STOP PASTA GRIVAL;Diana Tobón;6/04/2025;5;2000;0;10000;4000;Transferencia
VEN02510;CLI031;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Diana Tobón;28/03/2026;10;2000;0;20000;8000;Transferencia
VEN02511;CLI250;12242;ACOPLE SAMURAY PREMIER AMARILLO;Diana Tobón;31/05/2025;2;2000;0;4000;1600;Tarjeta
VEN02512;CLI105;10012;ABRAZADERA TITAN  2A2-3/8 40-36;Milena Restrepo;8/09/2025;2;2000;0;4000;1600;Transferencia
VEN02513;CLI053;10050;ALAMBRE CENTELSA N 12 NEGRO;Milena Restrepo;18/02/2026;10;2000;0;20000;8000;Tarjeta
VEN02514;CLI080;10035;ALAMBRE CENTELSA N  8 AMARILLO;Andrés Cardona;11/04/2025;10;2000;0;20000;8000;Transferencia
VEN02515;CLI262;10038;ALAMBRE CENTELSA N  8 NEGRO;Andrés Cardona;2/02/2025;10;2000;0;20000;8000;Efectivo
VEN02516;CLI221;10033;ALAMBRE PUA C16 X 200MT CORSAN;Diana Tobón;5/05/2025;3;2000;0;6000;2400;Tarjeta
VEN02517;CLI228;10023;ACOPLE SANITARIO CORTO CARDENAS;Diana Tobón;15/05/2026;1;2000;0;2000;800;Efectivo
VEN02518;CLI285;10036;ALAMBRE CENTELSA N  8 AZUL;Diana Tobón;27/02/2025;2;2000;0;4000;1600;Transferencia
VEN02519;CLI047;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Milena Restrepo;14/01/2025;3;2000;0;6000;2400;Tarjeta
VEN02520;CLI260;10047;ALAMBRE CENTELSA N 12 AMARILLO;Carlos Mario Hoyos;16/11/2025;5;2000;1000;9000;3000;Transferencia
VEN02521;CLI154;10043;ALAMBRE CENTELSA N 10 BLANCO;Andrés Cardona;26/01/2025;2;2000;0;4000;1600;Transferencia
VEN02522;CLI208;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;14/06/2025;10;2000;1000;19000;7000;Transferencia
VEN02523;CLI134;12242;ACOPLE SAMURAY PREMIER AMARILLO;Carlos Mario Hoyos;16/08/2025;10;2000;0;20000;8000;Efectivo
VEN02524;CLI214;11830;ALQUITRAN POR KILO;Diana Tobón;31/03/2025;5;2000;0;10000;4000;Tarjeta
VEN02525;CLI123;12595;ADAPTADOR DE 1 EMT;Andrés Cardona;8/04/2026;2;2000;0;4000;1600;Transferencia
VEN02526;CLI256;10057;ALAMBRE CENTELSA N 14 ROJO;Carlos Mario Hoyos;14/10/2025;5;2000;0;10000;4000;Tarjeta
VEN02527;CLI024;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Andrés Cardona;20/08/2025;3;2000;300;5700;2100;Efectivo
VEN02528;CLI037;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Diana Tobón;2/03/2026;3;2000;0;6000;2400;Transferencia
VEN02529;CLI102;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Andrés Cardona;16/07/2025;10;2000;1000;19000;7000;Transferencia
VEN02530;CLI184;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Carlos Mario Hoyos;3/12/2025;1;2000;0;2000;800;Efectivo
VEN02531;CLI044;11830;ALQUITRAN POR KILO;Milena Restrepo;16/03/2026;1;2000;0;2000;800;Transferencia
VEN02532;CLI107;10986;AGUA STOP ARGOLLA GERFOR 581140;Milena Restrepo;10/07/2025;1;2000;200;1800;600;Transferencia
VEN02533;CLI248;10052;ALAMBRE CENTELSA N 12 VERDE;Diana Tobón;5/07/2025;5;2000;0;10000;4000;Tarjeta
VEN02534;CLI101;10026;ACRONAL  DE GALON;Andrés Cardona;23/02/2026;1;2000;0;2000;800;Transferencia
VEN02535;CLI262;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;26/07/2025;1;2000;100;1900;700;Tarjeta
VEN02536;CLI247;10046;ALAMBRE CENTELSA N 10 VERDE;Milena Restrepo;18/07/2025;1;2000;200;1800;600;Transferencia
VEN02537;CLI195;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Andrés Cardona;2/05/2025;1;2000;100;1900;700;Efectivo
VEN02538;CLI081;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Diana Tobón;11/04/2026;1;2000;0;2000;800;Transferencia
VEN02539;CLI236;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Milena Restrepo;20/03/2026;3;2000;0;6000;2400;Tarjeta
VEN02540;CLI276;10040;ALAMBRE CENTELSA N  8 VERDE;Carlos Mario Hoyos;31/08/2025;2;2000;0;4000;1600;Transferencia
VEN02541;CLI021;11830;ALQUITRAN POR KILO;Andrés Cardona;23/12/2025;1;2000;0;2000;800;Transferencia
VEN02542;CLI163;10044;ALAMBRE CENTELSA N 10 NEGRO;Diana Tobón;10/06/2025;3;2000;0;6000;2400;Tarjeta
VEN02543;CLI026;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;7/03/2026;10;2000;0;20000;8000;Efectivo
VEN02544;CLI069;10039;ALAMBRE CENTELSA N  8 ROJO;Milena Restrepo;8/06/2025;3;2000;0;6000;2400;Efectivo
VEN02545;CLI091;10047;ALAMBRE CENTELSA N 12 AMARILLO;Carlos Mario Hoyos;4/07/2025;10;2000;0;20000;8000;Tarjeta
VEN02546;CLI220;10046;ALAMBRE CENTELSA N 10 VERDE;Diana Tobón;4/01/2026;2;2000;0;4000;1600;Transferencia
VEN02547;CLI254;10055;ALAMBRE CENTELSA N 14 BLANCO;Milena Restrepo;8/10/2025;3;2000;0;6000;2400;Transferencia
VEN02548;CLI050;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Milena Restrepo;27/04/2026;5;2000;0;10000;4000;Tarjeta
VEN02549;CLI127;11943;AGUA STOP PLASTGRIFOS;Milena Restrepo;5/02/2025;10;2000;1000;19000;7000;Efectivo
VEN02550;CLI262;10025;ACRONAL  DE 1/4;Milena Restrepo;25/09/2025;1;2000;0;2000;800;Transferencia
VEN02551;CLI028;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Milena Restrepo;20/11/2025;10;2000;2000;18000;6000;Tarjeta
VEN02552;CLI121;10030;AEROGRAFO X 150 ML ABANICO HOPEX F2;Andrés Cardona;14/02/2026;2;2000;0;4000;1600;Transferencia
VEN02553;CLI030;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Carlos Mario Hoyos;1/05/2026;10;2000;0;20000;8000;Tarjeta
VEN02554;CLI147;10060;ALICATE  BICOLOR N 8;Andrés Cardona;30/09/2025;2;2000;0;4000;1600;Efectivo
VEN02555;CLI019;10986;AGUA STOP ARGOLLA GERFOR 581140;Milena Restrepo;4/02/2026;2;2000;0;4000;1600;Tarjeta
VEN02556;CLI246;10063;ALICATE FOCCI 8,5 DSF-1684;Milena Restrepo;4/12/2025;3;2000;0;6000;2400;Tarjeta
VEN02557;CLI134;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Carlos Mario Hoyos;17/09/2025;2;2000;0;4000;1600;Transferencia
VEN02558;CLI226;12177;AGUJAS PISTOLA PINTAR;Andrés Cardona;25/05/2025;3;2000;0;6000;2400;Transferencia
VEN02559;CLI128;10041;ALAMBRE CENTELSA N 10 AMARILLO;Carlos Mario Hoyos;16/04/2025;5;2000;0;10000;4000;Transferencia
VEN02560;CLI206;10010;ABRAZADERA TITAN 11/4A2 40-28;Andrés Cardona;3/11/2025;2;2000;400;3600;1200;Transferencia
VEN02561;CLI128;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Milena Restrepo;26/03/2026;3;2000;0;6000;2400;Tarjeta
VEN02562;CLI294;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Carlos Mario Hoyos;1/05/2026;10;2000;0;20000;8000;Tarjeta
VEN02563;CLI114;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;10/02/2026;10;2000;0;20000;8000;Tarjeta
VEN02564;CLI203;10060;ALICATE  BICOLOR N 8;Andrés Cardona;5/01/2026;5;2000;0;10000;4000;Transferencia
VEN02565;CLI225;10055;ALAMBRE CENTELSA N 14 BLANCO;Diana Tobón;8/05/2025;10;2000;0;20000;8000;Transferencia
VEN02566;CLI040;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;2/05/2025;1;2000;200;1800;600;Tarjeta
VEN02567;CLI030;10018;ACIDO CORRIENTE X 480;Carlos Mario Hoyos;11/01/2026;5;2000;0;10000;4000;Efectivo
VEN02568;CLI185;10064;ALICATE STANLEY N 8 84-023;Diana Tobón;14/09/2025;10;2000;0;20000;8000;Efectivo
VEN02569;CLI018;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Milena Restrepo;17/11/2025;5;10800;0;54000;48000;Tarjeta
VEN02570;CLI006;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Milena Restrepo;12/01/2025;1;2000;0;2000;800;Transferencia
VEN02571;CLI090;10037;ALAMBRE CENTELSA N  8 BLANCO;Diana Tobón;27/03/2025;10;2000;0;20000;8000;Transferencia
VEN02572;CLI252;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Andrés Cardona;14/04/2025;10;2000;0;20000;8000;Efectivo
VEN02573;CLI009;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Andrés Cardona;1/10/2025;2;2000;0;4000;1600;Efectivo
VEN02574;CLI076;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Diana Tobón;23/04/2025;3;2000;300;5700;2100;Transferencia
VEN02575;CLI172;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Milena Restrepo;13/02/2026;1;2000;0;2000;800;Efectivo
VEN02576;CLI280;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;18/07/2025;2;2000;0;4000;1600;Transferencia
VEN02577;CLI216;10033;ALAMBRE PUA C16 X 200MT CORSAN;Carlos Mario Hoyos;16/02/2025;1;2000;0;2000;800;Efectivo
VEN02578;CLI043;10050;ALAMBRE CENTELSA N 12 NEGRO;Andrés Cardona;16/07/2025;2;2000;0;4000;1600;Tarjeta
VEN02579;CLI088;10056;ALAMBRE CENTELSA N 14 NEGRO;Milena Restrepo;13/02/2026;1;2000;0;2000;800;Efectivo
VEN02580;CLI206;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Diana Tobón;12/04/2025;10;2000;0;20000;8000;Tarjeta
VEN02581;CLI115;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Carlos Mario Hoyos;2/02/2026;1;2000;0;2000;800;Tarjeta
VEN02582;CLI266;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;Milena Restrepo;16/03/2026;3;2000;0;6000;2400;Transferencia
VEN02583;CLI033;11943;AGUA STOP PLASTGRIFOS;Carlos Mario Hoyos;5/04/2025;1;2000;0;2000;800;Tarjeta
VEN02584;CLI107;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Andrés Cardona;25/10/2025;3;2000;0;6000;2400;Transferencia
VEN02585;CLI034;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Diana Tobón;24/01/2026;3;2000;0;6000;2400;Tarjeta
VEN02586;CLI252;10004;ABRAZADERA TITAN 7/16A25/32 - 1/2 10-06;Milena Restrepo;8/12/2025;5;2000;0;10000;4000;Transferencia
VEN02587;CLI263;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Carlos Mario Hoyos;13/04/2025;1;2000;0;2000;800;Transferencia
VEN02588;CLI062;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;20/10/2025;3;2000;0;6000;2400;Tarjeta
VEN02589;CLI264;10042;ALAMBRE CENTELSA N 10 AZUL;Milena Restrepo;23/08/2025;5;2000;500;9500;3500;Efectivo
VEN02590;CLI223;10042;ALAMBRE CENTELSA N 10 AZUL;Carlos Mario Hoyos;20/03/2025;1;2000;0;2000;800;Tarjeta
VEN02591;CLI160;10061;ALICATE 6 NARANJA DSF-6049;Andrés Cardona;12/12/2025;1;2000;0;2000;800;Transferencia
VEN02592;CLI268;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Andrés Cardona;26/08/2025;10;2000;1000;19000;7000;Transferencia
VEN02593;CLI035;10016;ACEITE USA1 X 30 CC;Milena Restrepo;12/04/2026;10;2000;0;20000;8000;Transferencia
VEN02594;CLI022;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Diana Tobón;31/10/2025;1;2000;100;1900;700;Tarjeta
VEN02595;CLI061;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Carlos Mario Hoyos;8/05/2026;2;2000;0;4000;1600;Transferencia
VEN02596;CLI223;10061;ALICATE 6 NARANJA DSF-6049;Carlos Mario Hoyos;15/04/2025;2;2000;0;4000;1600;Efectivo
VEN02597;CLI162;10084;AGUAMONIACO  FRASCO X 480;Milena Restrepo;20/06/2025;3;3800;0;11400;7800;Transferencia
VEN02598;CLI168;10060;ALICATE  BICOLOR N 8;Milena Restrepo;26/10/2025;1;2000;0;2000;800;Efectivo
VEN02599;CLI038;12177;AGUJAS PISTOLA PINTAR;Andrés Cardona;3/04/2025;1;2000;100;1900;700;Efectivo
VEN02600;CLI129;10032;ALAMBRE PUA  C14 X 350MT CORSAN;Diana Tobón;17/03/2025;3;2000;0;6000;2400;Transferencia
VEN02601;CLI227;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Carlos Mario Hoyos;13/08/2025;2;2000;0;4000;1600;Transferencia
VEN02602;CLI017;10055;ALAMBRE CENTELSA N 14 BLANCO;Diana Tobón;20/02/2026;5;2000;0;10000;4000;Transferencia
VEN02603;CLI047;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Carlos Mario Hoyos;21/12/2025;3;2000;0;6000;2400;Tarjeta
VEN02604;CLI078;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Andrés Cardona;6/04/2026;5;2000;0;10000;4000;Efectivo
VEN02605;CLI082;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Andrés Cardona;26/02/2026;5;2000;0;10000;4000;Transferencia
VEN02606;CLI196;10084;AGUAMONIACO  FRASCO X 480;Andrés Cardona;11/04/2025;2;3800;0;7600;5200;Tarjeta
VEN02607;CLI130;10064;ALICATE STANLEY N 8 84-023;Diana Tobón;25/09/2025;2;2000;0;4000;1600;Efectivo
